"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.5517e-08,0,200,2,1.5013,7,3
3,2.5517e-08,1,200,3,1.5013,0,0
3,7.7323e-05,2,200,2,0.63543,5,5
3,7.7323e-05,3,200,1,0.63543,1,1
