"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.2758e-05,0,200,2,1.3173,33,21
3,3.2758e-05,1,200,3,1.3173,0,0
3,6.8152e-05,2,200,2,0.74052,35,35
3,6.8152e-05,3,200,1,0.74052,3,5
3,0.000468,4,200,2,0.3257,39,27
3,0.000468,5,200,1,0.3257,19,11
3,4.6569e-06,6,200,2,0.8585,23,15
3,4.6569e-06,7,200,1,0.8585,1,1
3,0.020832,8,200,2,0.25593,17,25
3,0.020832,9,200,1,0.25593,7,13
3,5.5717e-05,10,200,2,0.27401,29,33
3,5.5717e-05,11,200,1,0.27401,15,23
3,0.0054712,12,100,2,0.088626,37,37
3,0.0054712,13,100,1,0.088626,27,31
3,0.035777,14,200,2,0.10588,41,29
3,0.035777,15,200,1,0.10588,31,19
3,0.00021159,16,200,2,0.32779,25,17
3,0.00021159,17,200,1,0.32779,11,7
3,0.0032677,18,200,2,0.14078,13,9
3,0.0032677,19,200,1,0.14078,5,3
