"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.4086e-05,0,200,2,1.3183,33,21
3,1.4086e-05,1,200,3,1.3183,0,0
3,2.9304e-05,2,200,2,0.74294,35,35
3,2.9304e-05,3,200,1,0.74294,3,5
3,0.00020124,4,200,2,0.32135,39,27
3,0.00020124,5,200,1,0.32135,19,11
3,2.0024e-06,6,200,2,0.85865,23,15
3,2.0024e-06,7,200,1,0.85865,1,1
3,0.0089575,8,200,2,0.2683,17,25
3,0.0089575,9,200,1,0.2683,7,13
3,2.3958e-05,10,200,2,0.27362,29,33
3,2.3958e-05,11,200,1,0.27362,15,23
3,0.0023526,12,100,2,0.10208,37,37
3,0.0023526,13,100,1,0.10208,27,31
3,0.015384,14,200,2,0.09907,41,29
3,0.015384,15,200,1,0.09907,31,19
3,9.0982e-05,16,200,2,0.32745,25,17
3,9.0982e-05,17,200,1,0.32745,11,7
3,0.0014051,18,200,2,0.14322,13,9
3,0.0014051,19,200,1,0.14322,5,3
