"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.4942e-05,0,200,2,1.3145,33,33
3,5.4942e-05,1,200,3,1.3145,0,0
3,0.00011431,2,200,2,0.73361,35,27
3,0.00011431,3,200,1,0.73361,3,3
3,0.00078495,4,200,2,0.33814,39,35
3,0.00078495,5,200,1,0.33814,19,19
3,0.014484,6,100,2,0.17102,21,21
3,0.014484,7,100,1,0.17102,9,9
3,7.8109e-06,8,200,2,0.85806,23,23
3,7.8109e-06,9,200,1,0.85806,1,1
3,0.03494,10,200,2,0.2207,17,17
3,0.03494,11,200,1,0.2207,7,7
3,9.3451e-05,12,200,2,0.27512,29,29
3,9.3451e-05,13,200,1,0.27512,15,15
3,0.060007,14,200,2,0.12552,41,37
3,0.060007,15,200,1,0.12552,31,31
3,0.00035489,16,200,2,0.32877,25,25
3,0.00035489,17,200,1,0.32877,11,11
3,0.0054807,18,200,2,0.13384,13,13
3,0.0054807,19,200,1,0.13384,5,5
