"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.0653e-06,0,200,2,1.3113,33,33
3,1.0653e-06,1,200,3,1.3113,0,0
3,2.2162e-06,2,200,2,0.72578,35,27
3,2.2162e-06,3,200,1,0.72578,3,3
3,1.5219e-05,4,200,2,0.35224,39,35
3,1.5219e-05,5,200,1,0.35224,19,19
3,0.00028082,6,100,2,0.26696,21,21
3,0.00028082,7,100,1,0.26696,9,9
3,1.5144e-07,8,200,2,0.85756,23,23
3,1.5144e-07,9,200,1,0.85756,1,1
3,0.00067741,10,200,2,0.18076,17,17
3,0.00067741,11,200,1,0.18076,7,7
3,1.8117e-06,12,200,2,0.27638,29,29
3,1.8117e-06,13,200,1,0.27638,15,15
3,0.0011634,14,200,2,0.14775,41,37
3,0.0011634,15,200,1,0.14775,31,31
3,6.8803e-06,16,200,2,0.32987,25,25
3,6.8803e-06,17,200,1,0.32987,11,11
3,0.00010626,18,200,2,0.12596,13,13
3,0.00010626,19,200,1,0.12596,5,5
