"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5727e-08,0,200,2,1.5015,7,7
3,1.5727e-08,1,200,3,1.5015,0,0
3,4.7734e-05,2,200,2,0.62359,5,5
3,4.7734e-05,3,200,1,0.62359,1,1
3,0.00084183,4,100,2,0.10922,9,9
3,0.00084183,5,100,1,0.10922,3,3
