"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.1514e-10,0,200,2,0.73942,39,39
3,8.1514e-10,1,200,3,0.73942,0,0
3,5.7798e-08,2,200,2,0.17714,17,17
3,5.7798e-08,3,200,1,0.17714,11,11
3,1.3158e-07,4,200,2,0.063849,41,41
3,1.3158e-07,5,200,1,0.063849,35,35
3,1.9324e-07,6,200,2,0.085765,25,25
3,1.9324e-07,7,200,1,0.085765,19,19
3,1.6277e-07,8,200,2,0.13391,21,21
3,1.6277e-07,9,200,1,0.13391,15,15
3,5.2984e-07,10,200,2,0.29929,9,9
3,5.2984e-07,11,200,1,0.29929,3,3
3,7.4945e-08,12,200,2,0.10646,37,37
3,7.4945e-08,13,200,1,0.10646,31,31
3,4.2522e-08,14,200,2,0.093804,33,33
3,4.2522e-08,15,200,1,0.093804,27,27
3,1.151e-07,16,200,2,0.13246,29,29
3,1.151e-07,17,200,1,0.13246,23,23
3,4.3661e-07,18,200,2,0.28744,13,13
3,4.3661e-07,19,200,1,0.28744,7,7
3,2.8981e-07,20,200,2,0.11492,5,5
3,2.8981e-07,21,200,1,0.11492,1,1
