"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.0967e-08,0,200,2,0.73938,39,39
3,1.0967e-08,1,200,3,0.73938,0,0
3,7.7706e-07,2,200,2,0.17687,17,17
3,7.7706e-07,3,200,1,0.17687,11,11
3,1.769e-06,4,200,2,0.06424,41,41
3,1.769e-06,5,200,1,0.06424,35,35
3,2.5979e-06,6,200,2,0.085383,25,25
3,2.5979e-06,7,200,1,0.085383,19,19
3,2.1884e-06,8,200,2,0.13438,21,21
3,2.1884e-06,9,200,1,0.13438,15,15
3,7.1233e-06,10,200,2,0.30001,9,9
3,7.1233e-06,11,200,1,0.30001,3,3
3,1.0076e-06,12,200,2,0.10674,37,37
3,1.0076e-06,13,200,1,0.10674,31,31
3,5.7167e-07,14,200,2,0.094006,33,33
3,5.7167e-07,15,200,1,0.094006,27,27
3,1.5474e-06,16,200,2,0.13199,29,29
3,1.5474e-06,17,200,1,0.13199,23,23
3,5.87e-06,18,200,2,0.2881,13,13
3,5.87e-06,19,200,1,0.2881,7,7
3,3.8965e-06,20,200,2,0.11483,5,5
3,3.8965e-06,21,200,1,0.11483,1,1
