"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.0698e-07,0,200,2,0.73911,39,39
3,4.0698e-07,1,200,3,0.73911,0,0
3,2.8828e-05,2,200,2,0.17502,17,17
3,2.8828e-05,3,200,1,0.17502,11,11
3,6.563e-05,4,200,2,0.066975,41,41
3,6.563e-05,5,200,1,0.066975,35,35
3,9.6381e-05,6,200,2,0.082709,25,25
3,9.6381e-05,7,200,1,0.082709,19,19
3,8.1189e-05,8,200,2,0.13767,21,21
3,8.1189e-05,9,200,1,0.13767,15,15
3,0.00026427,10,200,2,0.30508,5,9
3,0.00026427,11,200,1,0.30508,1,3
3,3.7381e-05,12,200,2,0.10873,37,37
3,3.7381e-05,13,200,1,0.10873,31,31
3,2.1209e-05,14,200,2,0.095421,33,33
3,2.1209e-05,15,200,1,0.095421,27,27
3,5.7408e-05,16,200,2,0.12865,29,29
3,5.7408e-05,17,200,1,0.12865,23,23
3,0.00021777,18,200,2,0.29275,13,13
3,0.00021777,19,200,1,0.29275,7,7
3,0.00014455,20,200,2,0.11417,9,5
3,0.00014455,21,200,1,0.11417,3,1
