"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.3789e-07,0,200,2,0.73925,39,39
3,1.3789e-07,1,200,3,0.73925,0,0
3,9.7677e-06,2,200,2,0.17595,17,17
3,9.7677e-06,3,200,1,0.17595,11,11
3,2.2237e-05,4,200,2,0.065608,41,41
3,2.2237e-05,5,200,1,0.065608,35,35
3,3.2657e-05,6,200,2,0.084045,25,25
3,3.2657e-05,7,200,1,0.084045,19,19
3,2.7509e-05,8,200,2,0.13602,21,21
3,2.7509e-05,9,200,1,0.13602,15,15
3,8.9542e-05,10,200,2,0.30255,9,9
3,8.9542e-05,11,200,1,0.30255,3,3
3,1.2666e-05,12,200,2,0.10774,37,37
3,1.2666e-05,13,200,1,0.10774,31,31
3,7.1861e-06,14,200,2,0.094714,33,33
3,7.1861e-06,15,200,1,0.094714,27,27
3,1.9452e-05,16,200,2,0.13032,29,29
3,1.9452e-05,17,200,1,0.13032,23,23
3,7.3787e-05,18,200,2,0.29043,13,13
3,7.3787e-05,19,200,1,0.29043,7,7
3,4.8979e-05,20,200,2,0.1145,5,5
3,4.8979e-05,21,200,1,0.1145,1,1
