"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.8017e-07,0,200,2,0.73886,39,39
3,5.8017e-07,1,200,3,0.73886,0,0
3,4.11e-05,2,200,2,0.17327,17,17
3,4.11e-05,3,200,1,0.17327,11,11
3,9.3569e-05,4,200,2,0.069562,41,41
3,9.3569e-05,5,200,1,0.069562,35,35
3,0.00013741,6,200,2,0.080179,25,25
3,0.00013741,7,200,1,0.080179,19,19
3,0.00011575,8,200,2,0.14077,21,21
3,0.00011575,9,200,1,0.14077,15,15
3,0.00037677,10,200,2,0.30987,9,5
3,0.00037677,11,200,1,0.30987,3,1
3,5.3295e-05,12,200,2,0.11062,37,37
3,5.3295e-05,13,200,1,0.11062,31,31
3,3.0237e-05,14,200,2,0.096759,33,33
3,3.0237e-05,15,200,1,0.096759,27,27
3,8.1847e-05,16,200,2,0.12549,29,29
3,8.1847e-05,17,200,1,0.12549,23,23
3,0.00031048,18,200,2,0.29714,13,13
3,0.00031048,19,200,1,0.29714,7,7
3,0.00020609,20,200,2,0.11355,5,9
3,0.00020609,21,200,1,0.11355,1,3
