"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.1809e-07,0,200,2,0.73891,39,39
3,7.1809e-07,1,200,3,0.73891,0,0
3,5.0867e-05,2,200,2,0.17357,17,17
3,5.0867e-05,3,200,1,0.17357,11,11
3,0.00011581,4,200,2,0.069122,41,41
3,0.00011581,5,200,1,0.069122,35,35
3,0.00017007,6,200,2,0.080609,25,25
3,0.00017007,7,200,1,0.080609,19,19
3,0.00014326,8,200,2,0.14025,21,21
3,0.00014326,9,200,1,0.14025,15,15
3,0.00046631,10,200,2,0.30906,9,5
3,0.00046631,11,200,1,0.30906,3,1
3,6.5961e-05,12,200,2,0.1103,37,37
3,6.5961e-05,13,200,1,0.1103,31,31
3,3.7423e-05,14,200,2,0.096531,33,33
3,3.7423e-05,15,200,1,0.096531,27,27
3,0.0001013,16,200,2,0.12602,29,29
3,0.0001013,17,200,1,0.12602,23,23
3,0.00038427,18,200,2,0.2964,13,13
3,0.00038427,19,200,1,0.2964,7,7
3,0.00025507,20,200,2,0.11365,5,9
3,0.00025507,21,200,1,0.11365,1,3
