"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.4092e-08,0,200,2,0.74719,47,43
3,5.4092e-08,1,200,3,0.74719,0,0
3,0.00043226,2,200,2,0.17307,17,17
3,0.00043226,3,200,1,0.17307,11,11
3,0.00050288,4,200,2,0.10268,33,29
3,0.00050288,5,200,1,0.10268,27,23
3,0.0003273,6,200,2,0.093026,25,25
3,0.0003273,7,200,1,0.093026,19,19
3,0.00071291,8,200,2,0.12998,21,21
3,0.00071291,9,200,1,0.12998,15,15
3,3.9565e-05,10,200,2,0.097828,5,5
3,3.9565e-05,11,200,1,0.097828,1,1
3,2.5584e-05,12,200,2,0.083684,41,45
3,2.5584e-05,13,200,1,0.083684,35,39
3,1.2965e-05,14,200,2,0.091117,45,41
3,1.2965e-05,15,200,1,0.091117,39,35
3,0.0002924,16,200,2,0.073254,37,37
3,0.0002924,17,200,1,0.073254,31,31
3,0.00048529,18,200,2,0.082872,29,33
3,0.00048529,19,200,1,0.082872,23,27
3,0.00049259,20,200,2,0.30058,13,13
3,0.00049259,21,200,1,0.30058,7,7
3,1.0419e-05,22,200,2,0.28386,9,9
3,1.0419e-05,23,200,1,0.28386,3,3
