"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.951e-09,0,200,2,0.74712,47,43
3,7.951e-09,1,200,3,0.74712,0,0
3,6.3517e-05,2,200,2,0.16807,17,17
3,6.3517e-05,3,200,1,0.16807,11,11
3,7.3896e-05,4,200,2,0.098699,33,29
3,7.3896e-05,5,200,1,0.098699,27,23
3,4.8095e-05,6,200,2,0.088899,25,25
3,4.8095e-05,7,200,1,0.088899,19,19
3,0.00010476,8,200,2,0.12372,21,21
3,0.00010476,9,200,1,0.12372,15,15
3,5.8139e-06,10,200,2,0.099854,5,5
3,5.8139e-06,11,200,1,0.099854,1,1
3,3.7594e-06,12,200,2,0.084759,41,45
3,3.7594e-06,13,200,1,0.084759,35,39
3,1.9051e-06,14,200,2,0.092247,45,41
3,1.9051e-06,15,200,1,0.092247,39,35
3,4.2966e-05,16,200,2,0.07513,37,37
3,4.2966e-05,17,200,1,0.07513,31,31
3,7.1311e-05,18,200,2,0.078716,29,33
3,7.1311e-05,19,200,1,0.078716,23,27
3,7.2384e-05,20,200,2,0.3054,13,13
3,7.2384e-05,21,200,1,0.3054,7,7
3,1.531e-06,22,200,2,0.28476,9,9
3,1.531e-06,23,200,1,0.28476,3,3
