"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.4439e-08,0,200,2,0.7474,47,47
3,1.4439e-08,1,200,3,0.7474,0,0
3,0.00011539,2,200,2,0.18778,17,17
3,0.00011539,3,200,1,0.18778,11,11
3,0.00013424,4,200,2,0.1144,33,33
3,0.00013424,5,200,1,0.1144,27,27
3,8.737e-05,6,200,2,0.10519,25,25
3,8.737e-05,7,200,1,0.10519,19,19
3,0.00019031,8,200,2,0.14842,21,21
3,0.00019031,9,200,1,0.14842,15,15
3,1.0562e-05,10,200,2,0.09186,5,5
3,1.0562e-05,11,200,1,0.09186,1,1
3,6.8294e-06,12,200,2,0.080515,41,37
3,6.8294e-06,13,200,1,0.080515,35,31
3,3.4608e-06,14,200,2,0.087787,45,45
3,3.4608e-06,15,200,1,0.087787,39,39
3,7.8055e-05,16,200,2,0.067726,37,41
3,7.8055e-05,17,200,1,0.067726,31,35
3,0.00012955,18,200,2,0.095114,29,29
3,0.00012955,19,200,1,0.095114,23,23
3,0.00013149,20,200,2,0.28637,13,13
3,0.00013149,21,200,1,0.28637,7,7
3,2.7812e-06,22,200,2,0.2812,9,9
3,2.7812e-06,23,200,1,0.2812,3,3
3,0.00031939,24,100,2,0.051491,49,49
3,0.00031939,25,100,1,0.051491,43,43
