"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.473e-07,0,200,2,0.74727,47,47
3,1.473e-07,1,200,3,0.74727,0,0
3,0.0011768,2,200,2,0.1786,17,17
3,0.0011768,3,200,1,0.1786,11,11
3,0.0013691,4,200,2,0.10709,29,33
3,0.0013691,5,200,1,0.10709,23,27
3,0.00089107,6,200,2,0.097601,25,25
3,0.00089107,7,200,1,0.097601,19,19
3,0.0019409,8,200,2,0.13692,21,21
3,0.0019409,9,200,1,0.13692,15,15
3,0.00010772,10,200,2,0.095583,5,5
3,0.00010772,11,200,1,0.095583,1,1
3,6.9652e-05,12,200,2,0.082491,45,37
3,6.9652e-05,13,200,1,0.082491,39,31
3,3.5296e-05,14,200,2,0.089864,41,45
3,3.5296e-05,15,200,1,0.089864,35,39
3,0.00079606,16,200,2,0.071174,37,41
3,0.00079606,17,200,1,0.071174,31,35
3,0.0013212,18,200,2,0.087478,33,29
3,0.0013212,19,200,1,0.087478,27,23
3,0.0013411,20,200,2,0.29524,13,13
3,0.0013411,21,200,1,0.29524,7,7
3,2.8365e-05,22,200,2,0.28286,9,9
3,2.8365e-05,23,200,1,0.28286,3,3
3,0.0032574,24,100,2,0.030775,49,49
3,0.0032574,25,100,1,0.030775,43,43
