"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.7536e-08,0,200,2,1.5024,7,3
3,6.7536e-08,1,200,3,1.5024,0,0
3,0.00023443,2,200,2,0.63038,5,5
3,0.00023443,3,200,1,0.63038,1,1
