"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.5941e-08,0,200,2,1.5024,7,7
3,4.5941e-08,1,200,3,1.5024,0,0
3,0.00015946,2,200,2,0.62764,5,5
3,0.00015946,3,200,1,0.62764,1,1
3,0.0027814,4,100,2,0.084045,9,9
3,0.0027814,5,100,1,0.084045,3,3
