"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.398e-07,0,200,2,0.74342,43,43
3,1.398e-07,1,200,3,0.74342,0,0
3,6.1026e-05,2,200,2,0.28689,9,9
3,6.1026e-05,3,200,1,0.28689,3,3
3,0.00014885,4,200,2,0.11812,37,37
3,0.00014885,5,200,1,0.11812,31,31
3,0.00016205,6,200,2,0.077253,41,41
3,0.00016205,7,200,1,0.077253,35,35
3,1.8185e-05,8,200,2,0.14195,25,25
3,1.8185e-05,9,200,1,0.14195,19,19
3,6.8653e-05,10,200,2,0.18292,21,21
3,6.8653e-05,11,200,1,0.18292,15,15
3,4.7067e-05,12,200,2,0.10822,5,5
3,4.7067e-05,13,200,1,0.10822,1,1
3,1.286e-06,14,200,2,0.27818,13,13
3,1.286e-06,15,200,1,0.27818,7,7
3,1.8523e-05,16,200,2,0.063921,17,17
3,1.8523e-05,17,200,1,0.063921,11,11
3,2.2071e-05,18,200,2,0.091902,45,45
3,2.2071e-05,19,200,1,0.091902,39,39
3,7.7997e-05,20,200,2,0.10598,33,33
3,7.7997e-05,21,200,1,0.10598,27,27
3,5.8031e-05,22,200,2,0.094462,29,29
3,5.8031e-05,23,200,1,0.094462,23,23
