"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00029,0,200,2,1.322,39,27
3,0.00029,1,200,3,1.322,0,0
3,0.0014956,2,200,2,0.83443,15,9
3,0.0014956,3,200,1,0.83443,7,3
3,0.00070042,4,200,2,0.11931,31,23
3,0.00070042,5,200,1,0.11931,23,15
3,0.000829,6,200,2,0.79734,21,17
3,0.000829,7,200,1,0.79734,13,11
3,0.00011492,8,200,2,0.05,9,13
3,0.00011492,9,200,1,0.05,3,7
3,0.00025723,10,100,2,0.023853,41,29
3,0.00025723,11,100,1,0.023853,35,21
3,0.00019295,12,100,2,0.020658,5,5
3,0.00019295,13,100,1,0.020658,1,1
3,0.078654,14,100,2,0.034363,33,25
3,0.078654,15,100,1,0.034363,27,19
