"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.9565e-05,0,200,2,1.3157,39,27
3,1.9565e-05,1,200,3,1.3157,0,0
3,0.0001009,2,200,2,0.84966,11,9
3,0.0001009,3,200,1,0.84966,3,3
3,4.7254e-05,4,200,2,0.10646,31,23
3,4.7254e-05,5,200,1,0.10646,23,15
3,5.5929e-05,6,200,2,0.80795,21,17
3,5.5929e-05,7,200,1,0.80795,15,11
3,7.7531e-06,8,200,2,0.048032,17,13
3,7.7531e-06,9,200,1,0.048032,9,7
3,1.7354e-05,10,100,2,0.034874,41,29
3,1.7354e-05,11,100,1,0.034874,35,21
3,1.3017e-05,12,100,2,0.030204,5,5
3,1.3017e-05,13,100,1,0.030204,1,1
3,0.0053064,14,100,2,0.049122,33,25
3,0.0053064,15,100,1,0.049122,27,19
