"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00013226,0,200,2,1.3299,39,27
3,0.00013226,1,200,3,1.3299,0,0
3,0.0006821,2,200,2,0.81547,15,11
3,0.0006821,3,200,1,0.81547,7,3
3,0.00041522,4,100,2,0.054622,37,29
3,0.00041522,5,100,1,0.054622,29,23
3,0.00031944,6,200,2,0.13531,31,25
3,0.00031944,7,200,1,0.13531,23,19
3,0.0025093,8,100,2,0.13428,25,21
3,0.0025093,9,100,1,0.13428,19,15
3,0.00037808,10,200,2,0.78414,21,17
3,0.00037808,11,200,1,0.78414,13,9
3,5.2411e-05,12,200,2,0.052448,9,5
3,5.2411e-05,13,200,1,0.052448,3,1
3,0.00281,14,100,2,0.08647,17,13
3,0.00281,15,100,1,0.08647,11,7
