"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1005e-05,0,200,2,1.3151,39,27
3,1.1005e-05,1,200,3,1.3151,0,0
3,5.6758e-05,2,200,2,0.85098,11,9
3,5.6758e-05,3,200,1,0.85098,3,3
3,2.6581e-05,4,200,2,0.10534,31,23
3,2.6581e-05,5,200,1,0.10534,23,15
3,3.146e-05,6,200,2,0.80887,21,17
3,3.146e-05,7,200,1,0.80887,15,11
3,4.3611e-06,8,200,2,0.047861,17,13
3,4.3611e-06,9,200,1,0.047861,9,7
3,9.7618e-06,10,100,2,0.035831,41,29
3,9.7618e-06,11,100,1,0.035831,35,21
3,7.3222e-06,12,100,2,0.031032,5,5
3,7.3222e-06,13,100,1,0.031032,1,1
3,0.0029849,14,100,2,0.050061,33,25
3,0.0029849,15,100,1,0.050061,27,19
