"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00045077,0,200,2,1.3241,39,27
3,0.00045077,1,200,3,1.3241,0,0
3,0.0023248,2,200,2,0.82926,15,9
3,0.0023248,3,200,1,0.82926,7,3
3,0.0010887,4,200,2,0.12365,31,23
3,0.0010887,5,200,1,0.12365,23,15
3,0.0012886,6,200,2,0.79374,21,17
3,0.0012886,7,200,1,0.79374,13,11
3,0.00017863,8,200,2,0.050663,9,13
3,0.00017863,9,200,1,0.050663,3,7
3,0.00029992,10,100,2,0.017436,5,5
3,0.00029992,11,100,1,0.017436,1,1
3,0.12226,12,100,2,0.027767,33,25
3,0.12226,13,100,1,0.027767,27,19
