"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00020665,0,200,2,1.3207,39,27
3,0.00020665,1,200,3,1.3207,0,0
3,0.0010658,2,200,2,0.83766,15,9
3,0.0010658,3,200,1,0.83766,7,3
3,0.00049912,4,200,2,0.11659,31,23
3,0.00049912,5,200,1,0.11659,23,15
3,0.00059075,6,200,2,0.79959,21,17
3,0.00059075,7,200,1,0.79959,13,11
3,8.1892e-05,8,200,2,0.049583,9,13
3,8.1892e-05,9,200,1,0.049583,3,7
3,0.0001833,10,100,2,0.026191,41,29
3,0.0001833,11,100,1,0.026191,35,21
3,0.00013749,12,100,2,0.022683,5,5
3,0.00013749,13,100,1,0.022683,1,1
3,0.056049,14,100,2,0.038094,33,25
3,0.056049,15,100,1,0.038094,27,19
