"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1005e-05,0,200,2,1.334,39,27
3,1.1005e-05,1,200,3,1.334,0,0
3,5.6758e-05,2,200,2,0.80551,15,11
3,5.6758e-05,3,200,1,0.80551,7,3
3,3.4551e-05,4,100,2,0.068392,37,29
3,3.4551e-05,5,100,1,0.068392,29,23
3,2.6581e-05,6,200,2,0.1437,31,25
3,2.6581e-05,7,200,1,0.1437,23,19
3,0.0002088,8,100,2,0.16813,25,21
3,0.0002088,9,100,1,0.16813,19,15
3,3.146e-05,10,200,2,0.77719,21,17
3,3.146e-05,11,200,1,0.77719,13,9
3,4.361e-06,12,200,2,0.053733,9,5
3,4.361e-06,13,200,1,0.053733,3,1
3,0.00023382,14,100,2,0.10737,17,13
3,0.00023382,15,100,1,0.10737,11,7
