"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.157e-05,0,200,2,1.3334,39,27
3,2.157e-05,1,200,3,1.3334,0,0
3,0.00011125,2,200,2,0.80713,15,11
3,0.00011125,3,200,1,0.80713,7,3
3,6.7719e-05,4,100,2,0.066147,37,29
3,6.7719e-05,5,100,1,0.066147,29,23
3,5.2098e-05,6,200,2,0.14233,31,25
3,5.2098e-05,7,200,1,0.14233,23,19
3,0.00040924,8,100,2,0.16261,25,21
3,0.00040924,9,100,1,0.16261,19,15
3,6.1661e-05,10,200,2,0.77832,21,17
3,6.1661e-05,11,200,1,0.77832,13,9
3,8.5479e-06,12,200,2,0.053523,9,5
3,8.5479e-06,13,200,1,0.053523,3,1
3,0.00045828,14,100,2,0.10406,17,13
3,0.00045828,15,100,1,0.10406,11,7
