"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6603e-07,0,200,2,1.3058,51,47
3,6.6603e-07,1,200,3,1.3058,0,0
3,0.00052364,2,200,2,0.15087,29,13
3,0.00052364,3,200,1,0.15087,19,7
3,3.3419e-05,4,200,2,0.056892,49,45
3,3.3419e-05,5,200,1,0.056892,43,39
3,3.9154e-07,6,200,2,0.85266,5,5
3,3.9154e-07,7,200,1,0.85266,1,1
3,0.00014933,8,100,2,0.041193,21,25
3,0.00014933,9,100,1,0.041193,13,17
3,4.1722e-05,10,200,2,0.038979,41,41
3,4.1722e-05,11,200,1,0.038979,35,31
3,0.00010467,12,100,2,0.034487,37,33
3,0.00010467,13,100,1,0.034487,27,23
3,0.00035269,14,200,2,0.12317,31,35
3,0.00035269,15,200,1,0.12317,7,11
3,0.00021422,16,200,2,0.079503,45,49
3,0.00021422,17,200,1,0.079503,39,43
3,1.1738e-07,18,200,2,0.84865,9,9
3,1.1738e-07,19,200,1,0.84865,3,3
3,0.010757,20,200,2,0.043416,17,21
3,0.010757,21,200,1,0.043416,11,15
3,0.0062636,22,100,2,0.024696,25,29
3,0.0062636,23,100,1,0.024696,15,19
3,0.026323,24,100,2,0.050628,33,37
3,0.026323,25,100,1,0.050628,23,27
