"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,9.0042e-09,0,200,2,1.3072,51,35
3,9.0042e-09,1,200,3,1.3072,0,0
3,7.0801e-06,2,200,2,0.098443,37,21
3,7.0801e-06,3,200,1,0.098443,27,13
3,4.5185e-07,4,200,2,0.056538,53,37
3,4.5185e-07,5,200,1,0.056538,47,31
3,5.288e-09,6,200,2,0.85216,5,5
3,5.288e-09,7,200,1,0.85216,1,1
3,1.5853e-09,8,200,2,0.84879,9,9
3,1.5853e-09,9,200,1,0.84879,3,3
3,5.6411e-07,10,200,2,0.041125,45,29
3,5.6411e-07,11,200,1,0.041125,39,23
3,1.0877e-06,12,100,2,0.037596,49,33
3,1.0877e-06,13,100,1,0.037596,43,27
3,4.7687e-06,14,200,2,0.15292,31,15
3,4.7687e-06,15,200,1,0.15292,7,7
3,2.8964e-06,16,200,2,0.11309,41,25
3,2.8964e-06,17,200,1,0.11309,35,19
3,0.00014545,18,200,2,0.027686,17,17
3,0.00014545,19,200,1,0.027686,11,11
