"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.522e-06,0,200,2,1.306,51,47
3,1.522e-06,1,200,3,1.306,0,0
3,0.0011965,2,200,2,0.14329,29,13
3,0.0011965,3,200,1,0.14329,19,7
3,7.6363e-05,4,200,2,0.056841,49,45
3,7.6363e-05,5,200,1,0.056841,43,39
3,8.9457e-07,6,200,2,0.85259,5,5
3,8.9457e-07,7,200,1,0.85259,1,1
3,0.00034123,8,100,2,0.035421,21,25
3,0.00034123,9,100,1,0.035421,13,17
3,9.5335e-05,10,200,2,0.03929,41,41
3,9.5335e-05,11,200,1,0.03929,35,31
3,0.00023918,12,100,2,0.029655,37,33
3,0.00023918,13,100,1,0.029655,27,23
3,0.00080591,14,200,2,0.12748,31,35
3,0.00080591,15,200,1,0.12748,7,11
3,0.00048949,16,200,2,0.084364,45,49
3,0.00048949,17,200,1,0.084364,39,43
3,2.6829e-07,18,200,2,0.84867,9,9
3,2.6829e-07,19,200,1,0.84867,3,3
3,0.02458,20,200,2,0.041189,17,21
3,0.02458,21,200,1,0.041189,11,15
3,0.014312,22,100,2,0.021321,25,29
3,0.014312,23,100,1,0.021321,15,19
3,0.060149,24,100,2,0.043709,33,37
3,0.060149,25,100,1,0.043709,23,27
