"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.0413e-07,0,200,2,1.3055,51,47
3,1.0413e-07,1,200,3,1.3055,0,0
3,8.1845e-05,2,200,2,0.15984,13,13
3,8.1845e-05,3,200,1,0.15984,7,7
3,5.2234e-06,4,200,2,0.056952,49,45
3,5.2234e-06,5,200,1,0.056952,43,39
3,6.1188e-08,6,200,2,0.85274,5,5
3,6.1188e-08,7,200,1,0.85274,1,1
3,2.3341e-05,8,100,2,0.048009,25,25
3,2.3341e-05,9,100,1,0.048009,17,17
3,6.5211e-06,10,200,2,0.038612,41,41
3,6.5211e-06,11,200,1,0.038612,31,31
3,1.636e-05,12,100,2,0.040194,33,33
3,1.636e-05,13,100,1,0.040194,23,23
3,5.5126e-05,14,200,2,0.11808,35,35
3,5.5126e-05,15,200,1,0.11808,11,11
3,3.3482e-05,16,200,2,0.073763,45,49
3,3.3482e-05,17,200,1,0.073763,39,43
3,1.8355e-08,18,200,2,0.84862,9,9
3,1.8355e-08,19,200,1,0.84862,3,3
3,0.0016813,20,200,2,0.045487,21,21
3,0.0016813,21,200,1,0.045487,15,15
3,0.000979,22,100,2,0.02805,29,29
3,0.000979,23,100,1,0.02805,19,19
3,0.0041143,24,100,2,0.057504,37,37
3,0.0041143,25,100,1,0.057504,27,27
