"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.0559e-07,0,200,2,1.3069,51,35
3,6.0559e-07,1,200,3,1.3069,0,0
3,0.00047606,2,200,2,0.11087,29,21
3,0.00047606,3,200,1,0.11087,19,13
3,3.0383e-05,4,200,2,0.056622,49,37
3,3.0383e-05,5,200,1,0.056622,43,31
3,3.5592e-07,6,200,2,0.85228,5,5
3,3.5592e-07,7,200,1,0.85228,1,1
3,3.7931e-05,8,200,2,0.040617,41,29
3,3.7931e-05,9,200,1,0.040617,35,23
3,0.00032065,10,200,2,0.14587,31,15
3,0.00032065,11,200,1,0.14587,7,7
3,0.00019475,12,200,2,0.10513,45,25
3,0.00019475,13,200,1,0.10513,39,19
3,1.0673e-07,14,200,2,0.84876,9,9
3,1.0673e-07,15,200,1,0.84876,3,3
3,7.3135e-05,16,100,2,0.03065,53,33
3,7.3135e-05,17,100,1,0.03065,47,27
3,0.0097797,18,200,2,0.032075,17,17
3,0.0097797,19,200,1,0.032075,11,11
