"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.0029427,0,200,2,29.046,7,7
3,0.0029427,1,200,3,29.046,0,0
3,8.7443e-07,2,200,2,1.2633,9,9
3,8.7443e-07,3,200,1,1.2633,3,3
3,1.1338e-06,4,200,2,0.53745,5,5
3,1.1338e-06,5,200,1,0.53745,1,1
