"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.74741,0.74741,0,37416,0,1
1,0,1,2,200,0.091586,0.33482,0,35505,0,1
1,0,1,2,200,0.091586,0.33482,0,35505,1,1
2,0,1,4,200,0.28108,0.3205,0,28594,0,1
2,0,1,4,200,0.28108,0.3205,0,28594,1,1
1,0,0,6,200,0.091586,0.24323,0,24360,0,1
1,0,0,6,200,0.091586,0.24323,0,24360,1,1
3,0,1,8,200,0.28572,0.31214,0,25553,0,1
3,0,1,8,200,0.28572,0.31214,0,25553,1,1
2,0,0,10,200,0.28108,0.039422,0,36252,0,1
2,0,0,10,200,0.28108,0.039422,0,36252,1,1
4,0,1,12,200,0.18846,0.25605,0,24363,0,1
4,0,1,12,200,0.18846,0.25605,0,24363,1,1
3,0,0,14,200,0.28572,0.026416,0,29915,0,1
3,0,0,14,200,0.28572,0.026416,0,29915,1,1
5,0,1,16,200,0.14926,0.1993,0,18234,0,1
5,0,1,16,200,0.14926,0.1993,0,18234,1,1
4,0,0,18,200,0.18846,0.06759,0,27194,0,1
4,0,0,18,200,0.18846,0.06759,0,27194,1,1
6,0,1,20,200,0.10574,0.17169,0,29763,0,1
6,0,1,20,200,0.10574,0.17169,0,29763,1,1
5,0,0,22,200,0.14926,0.05004,0,25722,0,1
5,0,0,22,200,0.14926,0.05004,0,25722,1,1
7,0,1,24,200,0.095676,0.15978,0,19117,0,1
7,0,1,24,200,0.095676,0.15978,0,19117,1,1
6,0,0,26,200,0.10574,0.06595,0,18532,0,1
6,0,0,26,200,0.10574,0.06595,0,18532,1,1
8,0,1,28,200,0.11494,0.13617,0,27494,0,1
8,0,1,28,200,0.11494,0.13617,0,27494,1,1
7,0,0,30,200,0.095676,0.064102,0,28290,0,1
7,0,0,30,200,0.095676,0.064102,0,28290,1,1
9,0,1,32,200,0.067472,0.11194,0,23004,0,1
9,0,1,32,200,0.067472,0.11194,0,23004,1,1
8,0,0,34,200,0.11494,0.021232,0,21845,0,1
8,0,0,34,200,0.11494,0.021232,0,21845,1,1
10,0,1,36,200,0.08037,0.10959,0,37571,0,1
10,0,1,36,200,0.08037,0.10959,0,37571,1,1
9,0,0,38,200,0.067472,0.044463,0,19418,0,1
9,0,0,38,200,0.067472,0.044463,0,19418,1,1
11,0,1,40,200,0.087635,0.10737,0,21694,0,1
11,0,1,40,200,0.087635,0.10737,0,21694,1,1
10,0,0,42,200,0.08037,0.02922,0,26003,0,1
10,0,0,42,200,0.08037,0.02922,0,26003,1,1
12,0,1,44,100,0.053014,0.084039,0,21694,0,1
12,0,1,44,100,0.053014,0.084039,0,21694,1,1
11,0,0,46,200,0.087635,0.019738,0,23915,0,1
11,0,0,46,200,0.087635,0.019738,0,23915,1,1
0,0,0,48,200,0.74741,0,0,6672,0,1
0,0,0,48,200,0.74741,0,0,6672,1,1
12,0,0,50,100,0.053014,0.031025,0,21845,0,1
12,0,0,50,100,0.053014,0.031025,0,21845,1,1
