"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00080218,0,200,2,1.2994,31,27
3,0.00080218,1,200,3,1.2994,0,0
3,6.4164e-05,2,200,2,0.85067,13,9
3,6.4164e-05,3,200,1,0.85067,7,3
3,0.00027068,4,200,2,0.099405,23,23
3,0.00027068,5,200,1,0.099405,15,15
3,0.00031895,6,100,2,0.016919,5,5
3,0.00031895,7,100,1,0.016919,1,1
3,0.0018245,8,200,2,0.82906,9,17
3,0.0018245,9,200,1,0.82906,3,11
3,0.13002,10,100,2,0.026519,25,25
3,0.13002,11,100,1,0.026519,19,19
