"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00010431,0,200,2,1.3105,55,47
3,0.00010431,1,200,3,1.3105,0,0
3,0.00017737,2,200,2,0.84316,13,9
3,0.00017737,3,200,1,0.84316,7,3
3,1.2091e-06,4,200,2,0.056194,53,45
3,1.2091e-06,5,200,1,0.056194,43,39
3,0.00019036,6,200,2,0.11693,47,35
3,0.00019036,7,200,1,0.11693,23,11
3,1.7173e-05,8,200,2,0.1652,21,13
3,1.7173e-05,9,200,1,0.1652,15,7
3,0.00015663,10,100,2,0.058643,57,49
3,0.00015663,11,100,1,0.058643,51,43
3,0.00011821,12,200,2,0.062413,25,25
3,0.00011821,13,200,1,0.062413,19,17
3,1.5627e-05,14,200,2,0.85354,9,5
3,1.5627e-05,15,200,1,0.85354,3,1
3,4.7052e-05,16,100,2,0.032142,45,41
3,4.7052e-05,17,100,1,0.032142,35,31
3,6.1648e-05,18,100,2,0.036791,37,33
3,6.1648e-05,19,100,1,0.036791,29,23
3,0.0089447,20,100,2,0.039427,33,21
3,0.0089447,21,100,1,0.039427,27,15
3,0.003689,22,100,2,0.02532,41,29
3,0.003689,23,100,1,0.02532,31,19
3,0.015504,24,100,2,0.051908,49,37
3,0.015504,25,100,1,0.051908,39,27
