"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.9132e-05,0,200,2,1.3088,31,27
3,8.9132e-05,1,200,3,1.3088,0,0
3,7.1294e-06,2,200,2,0.85353,9,9
3,7.1294e-06,3,200,1,0.85353,3,3
3,4.7246e-05,4,100,2,0.032214,33,29
3,4.7246e-05,5,100,1,0.032214,27,21
3,3.0075e-05,6,200,2,0.10113,23,23
3,3.0075e-05,7,200,1,0.10113,15,15
3,3.5439e-05,8,100,2,0.0279,5,5
3,3.5439e-05,9,100,1,0.0279,1,1
3,0.00020272,10,200,2,0.81755,13,17
3,0.00020272,11,200,1,0.81755,7,11
3,7.076e-05,12,100,2,0.039423,17,13
3,7.076e-05,13,100,1,0.039423,11,7
3,0.014447,14,100,2,0.04357,25,25
3,0.014447,15,100,1,0.04357,19,19
