"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6297e-06,0,200,2,1.3122,31,27
3,6.6297e-06,1,200,3,1.3122,0,0
3,5.303e-07,2,200,2,0.85454,9,9
3,5.303e-07,3,200,1,0.85454,3,3
3,3.5145e-06,4,100,2,0.036915,33,29
3,3.5145e-06,5,100,1,0.036915,27,21
3,2.2369e-06,6,200,2,0.10176,23,23
3,2.2369e-06,7,200,1,0.10176,15,15
3,2.6359e-06,8,100,2,0.031972,5,5
3,2.6359e-06,9,100,1,0.031972,1,1
3,1.5078e-05,10,200,2,0.81324,17,17
3,1.5078e-05,11,200,1,0.81324,11,11
3,5.2632e-06,12,100,2,0.045177,13,13
3,5.2632e-06,13,100,1,0.045177,7,7
3,0.0010745,14,100,2,0.050064,25,25
3,0.0010745,15,100,1,0.050064,19,19
