"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00011733,0,200,2,1.3108,55,47
3,0.00011733,1,200,3,1.3108,0,0
3,0.00019952,2,200,2,0.84283,13,9
3,0.00019952,3,200,1,0.84283,7,3
3,1.3601e-06,4,200,2,0.056145,53,45
3,1.3601e-06,5,200,1,0.056145,43,39
3,0.00021414,6,200,2,0.11706,47,35
3,0.00021414,7,200,1,0.11706,23,11
3,1.9317e-05,8,200,2,0.16516,21,13
3,1.9317e-05,9,200,1,0.16516,15,7
3,0.00013297,10,200,2,0.063021,25,25
3,0.00013297,11,200,1,0.063021,19,17
3,1.7578e-05,12,200,2,0.85358,9,5
3,1.7578e-05,13,200,1,0.85358,3,1
3,5.2929e-05,14,100,2,0.031761,45,41
3,5.2929e-05,15,100,1,0.031761,35,31
3,6.9347e-05,16,100,2,0.036355,37,33
3,6.9347e-05,17,100,1,0.036355,29,23
3,0.00017619,18,100,2,0.057949,57,49
3,0.00017619,19,100,1,0.057949,51,43
3,0.010062,20,100,2,0.038979,33,21
3,0.010062,21,100,1,0.038979,27,15
3,0.0041497,22,100,2,0.025033,41,29
3,0.0041497,23,100,1,0.025033,31,19
3,0.01744,24,100,2,0.051318,49,37
3,0.01744,25,100,1,0.051318,39,27
