"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.0028124,0,200,2,28.683,7,7
3,0.0028124,1,200,3,28.683,0,0
3,0.00049031,2,200,2,1.0121,9,5
3,0.00049031,3,200,1,1.0121,3,1
3,0.00014323,4,200,2,2.6261,5,9
3,0.00014323,5,200,1,2.6261,1,3
