"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,1.2627,1.2631,0,8145,0,1
1,0,1,2,200,0.83651,0.85634,0,4285,0,1
1,0,1,2,200,0.83651,0.85634,0,4285,1,1
2,0,1,4,200,0.0632,0.085509,0,76,0,1
2,0,1,4,200,0.0632,0.085509,0,76,1,1
3,0,1,6,200,0.83629,0.85607,0,7741,0,1
3,0,1,6,200,0.83629,0.85607,0,7741,1,1
1,0,0,8,200,0.83651,0.01983,0,121,0,1
1,0,0,8,200,0.83651,0.01983,0,121,1,1
2,0,0,10,200,0.0632,0.022309,0,2,0,1
2,0,0,10,200,0.0632,0.022309,0,2,1,1
4,0,1,12,200,0.063168,0.085478,0,12172,0,1
4,0,1,12,200,0.063168,0.085478,0,12172,1,1
5,0,1,14,200,0.11898,0.28539,0,6617,0,1
5,0,1,14,200,0.11898,0.28539,0,6617,1,1
3,0,0,16,200,0.83629,0.019774,0,12217,0,1
3,0,0,16,200,0.83629,0.019774,0,12217,1,1
4,0,0,18,200,0.063168,0.02231,0,12098,0,1
4,0,0,18,200,0.063168,0.02231,0,12098,1,1
6,0,1,20,200,0.051765,0.25748,0,6798,0,1
6,0,1,20,200,0.051765,0.25748,0,6798,1,1
5,0,0,22,200,0.11898,0.16641,0,6216,0,1
5,0,0,22,200,0.11898,0.16641,0,6216,1,1
7,0,1,24,200,0.048277,0.25577,0,5453,0,1
7,0,1,24,200,0.048277,0.25577,0,5453,1,1
6,0,0,26,200,0.051765,0.20572,0,5458,0,1
6,0,0,26,200,0.051765,0.20572,0,5458,1,1
0,0,0,28,200,1.2627,0.0003918,0,6045,0,1
0,0,0,28,200,1.2627,0.0003918,0,6045,1,1
7,0,0,30,200,0.048277,0.20749,0,6802,0,1
7,0,0,30,200,0.048277,0.20749,0,6802,1,1
