"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,1.2634,1.2637,0,8145,0,1
1,0,1,2,200,0.83585,0.85564,0,4285,0,1
1,0,1,2,200,0.83585,0.85564,0,4285,1,1
2,0,1,4,200,0.065688,0.088085,0,76,0,1
2,0,1,4,200,0.065688,0.088085,0,76,1,1
3,0,1,6,200,0.83511,0.8548,0,7741,0,1
3,0,1,6,200,0.83511,0.8548,0,7741,1,1
1,0,0,8,200,0.83585,0.019788,0,121,0,1
1,0,0,8,200,0.83585,0.019788,0,121,1,1
2,0,0,10,200,0.065688,0.022397,0,2,0,1
2,0,0,10,200,0.065688,0.022397,0,2,1,1
4,0,1,12,200,0.065658,0.088055,0,12172,0,1
4,0,1,12,200,0.065658,0.088055,0,12172,1,1
5,0,1,14,200,0.1179,0.27601,0,6617,0,1
5,0,1,14,200,0.1179,0.27601,0,6617,1,1
3,0,0,16,200,0.83511,0.019697,0,12217,0,1
3,0,0,16,200,0.83511,0.019697,0,12217,1,1
4,0,0,18,200,0.065658,0.022397,0,12098,0,1
4,0,0,18,200,0.065658,0.022397,0,12098,1,1
6,0,1,20,200,0.046825,0.25274,0,6798,0,1
6,0,1,20,200,0.046825,0.25274,0,6798,1,1
5,0,0,22,200,0.1179,0.15811,0,6216,0,1
5,0,0,22,200,0.1179,0.15811,0,6216,1,1
7,0,1,24,200,0.041419,0.25016,0,5453,0,1
7,0,1,24,200,0.041419,0.25016,0,5453,1,1
6,0,0,26,200,0.046825,0.20591,0,5458,0,1
6,0,0,26,200,0.046825,0.20591,0,5458,1,1
0,0,0,28,200,1.2634,0.00036539,0,6045,0,1
0,0,0,28,200,1.2634,0.00036539,0,6045,1,1
7,0,0,30,200,0.041419,0.20874,0,6802,0,1
7,0,0,30,200,0.041419,0.20874,0,6802,1,1
