"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,0,0,200,1.2873,-1.2874,0,32658,0,1
1,0,2,2,100,0.0026272,-0.85539,0,-1118580864,0,1
1,0,2,2,100,0.0026272,-0.85539,0,-1118580864,1,1
2,0,2,4,200,0.84413,-0.84948,0,0,0,1
2,0,2,4,200,0.84413,-0.84948,0,0,1,1
1,0,3,6,100,0.0026272,-0.85276,0,8380,0,1
1,0,3,6,100,0.0026272,-0.85276,0,8380,1,1
3,0,2,8,200,0.84703,-0.84912,0,32658,0,1
3,0,2,8,200,0.84703,-0.84912,0,32658,1,1
2,0,3,10,200,0.84413,-0.0053516,0,6855,0,1
2,0,3,10,200,0.84413,-0.0053516,0,6855,1,1
4,0,-1,12,0,0.0037124,-0.79348,0,-1,0,1
4,0,-1,12,0,0.0037124,-0.79348,0,-1,1,1
3,0,3,14,200,0.84703,-0.0020934,0,2258,0,1
3,0,3,14,200,0.84703,-0.0020934,0,2258,1,1
5,0,2,16,200,0.097171,-0.24418,0,0,0,1
5,0,2,16,200,0.097171,-0.24418,0,0,1,1
4,0,-1,18,0,0.0037124,-0.78977,0,-1,0,1
4,0,-1,18,0,0.0037124,-0.78977,0,-1,1,1
6,0,2,20,100,0.0040042,-0.18135,0,0,0,1
6,0,2,20,100,0.0040042,-0.18135,0,0,1,1
7,0,2,22,100,0.072532,-0.21388,0,9632,0,1
7,0,2,22,100,0.072532,-0.21388,0,9632,1,1
5,0,3,24,200,0.097171,-0.14701,0,8774,0,1
5,0,3,24,200,0.097171,-0.14701,0,8774,1,1
6,0,3,26,100,0.0040042,-0.17735,0,9632,0,1
6,0,3,26,100,0.0040042,-0.17735,0,9632,1,1
8,0,-1,28,0,0.0030335,-0.13672,0,-1,0,1
8,0,-1,28,0,0.0030335,-0.13672,0,-1,1,1
7,0,3,30,100,0.072532,-0.14135,0,9640,0,1
7,0,3,30,100,0.072532,-0.14135,0,9640,1,1
0,0,3,32,200,1.2873,-0.00013711,0,15626,0,1
0,0,3,32,200,1.2873,-0.00013711,0,15626,1,1
8,0,-1,34,0,0.0030335,-0.13368,0,-1,0,1
8,0,-1,34,0,0.0030335,-0.13368,0,-1,1,1
