"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,0,0,200,1.2887,-1.2888,0,3,0,1
1,0,2,2,100,0.004274,-0.85717,0,3,0,1
1,0,2,2,100,0.004274,-0.85717,0,3,1,1
2,0,2,4,200,0.84747,-0.84955,0,3,0,1
2,0,2,4,200,0.84747,-0.84955,0,3,1,1
1,0,3,6,100,0.004274,-0.85289,0,8380,0,1
1,0,3,6,100,0.004274,-0.85289,0,8380,1,1
3,0,2,8,200,0.84241,-0.84765,0,0,0,1
3,0,2,8,200,0.84241,-0.84765,0,0,1,1
2,0,3,10,200,0.84747,-0.0020792,0,2258,0,1
2,0,3,10,200,0.84747,-0.0020792,0,2258,1,1
4,0,2,12,100,0.0060393,-0.79553,0,3,0,1
4,0,2,12,100,0.0060393,-0.79553,0,3,1,1
3,0,3,14,200,0.84241,-0.0052366,0,6855,0,1
3,0,3,14,200,0.84241,-0.0052366,0,6855,1,1
5,0,2,16,200,0.097431,-0.24529,0,0,0,1
5,0,2,16,200,0.097431,-0.24529,0,0,1,1
4,0,3,18,100,0.0060393,-0.78949,0,9235,0,1
4,0,3,18,100,0.0060393,-0.78949,0,9235,1,1
6,0,2,20,100,0.0065242,-0.18354,0,0,0,1
6,0,2,20,100,0.0065242,-0.18354,0,0,1,1
7,0,2,22,100,0.068666,-0.21215,0,9632,0,1
7,0,2,22,100,0.068666,-0.21215,0,9632,1,1
5,0,3,24,200,0.097431,-0.14786,0,8774,0,1
5,0,3,24,200,0.097431,-0.14786,0,8774,1,1
6,0,3,26,100,0.0065242,-0.17702,0,9632,0,1
6,0,3,26,100,0.0065242,-0.17702,0,9632,1,1
8,0,2,28,100,0.0049349,-0.13782,0,10882,0,1
8,0,2,28,100,0.0049349,-0.13782,0,10882,1,1
7,0,3,30,100,0.068666,-0.14349,0,9640,0,1
7,0,3,30,100,0.068666,-0.14349,0,9640,1,1
0,0,3,32,200,1.2887,-0.00014282,0,15626,0,1
0,0,3,32,200,1.2887,-0.00014282,0,15626,1,1
8,0,3,34,100,0.0049349,-0.13289,0,9640,0,1
8,0,3,34,100,0.0049349,-0.13289,0,9640,1,1
