"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,0,0,200,1.2878,-1.288,0,3,0,1
1,0,2,2,100,0.0032855,-0.8561,0,3,0,1
1,0,2,2,100,0.0032855,-0.8561,0,3,1,1
2,0,2,4,200,0.8472,-0.84929,0,3,0,1
2,0,2,4,200,0.8472,-0.84929,0,3,1,1
1,0,3,6,100,0.0032855,-0.85282,0,8380,0,1
1,0,3,6,100,0.0032855,-0.85282,0,8380,1,1
3,0,2,8,200,0.84344,-0.84875,0,0,0,1
3,0,2,8,200,0.84344,-0.84875,0,0,1,1
2,0,3,10,200,0.8472,-0.0020877,0,2258,0,1
2,0,3,10,200,0.8472,-0.0020877,0,2258,1,1
4,0,2,12,100,0.0046425,-0.7943,0,3,0,1
4,0,2,12,100,0.0046425,-0.7943,0,3,1,1
3,0,3,14,200,0.84344,-0.0053056,0,6855,0,1
3,0,3,14,200,0.84344,-0.0053056,0,6855,1,1
5,0,2,16,200,0.097275,-0.24462,0,0,0,1
5,0,2,16,200,0.097275,-0.24462,0,0,1,1
4,0,3,18,100,0.0046425,-0.78966,0,9235,0,1
4,0,3,18,100,0.0046425,-0.78966,0,9235,1,1
6,0,2,20,100,0.0050106,-0.18223,0,0,0,1
6,0,2,20,100,0.0050106,-0.18223,0,0,1,1
7,0,2,22,100,0.070987,-0.21319,0,9632,0,1
7,0,2,22,100,0.070987,-0.21319,0,9632,1,1
5,0,3,24,200,0.097275,-0.14735,0,8774,0,1
5,0,3,24,200,0.097275,-0.14735,0,8774,1,1
6,0,3,26,100,0.0050106,-0.17722,0,9632,0,1
6,0,3,26,100,0.0050106,-0.17722,0,9632,1,1
8,0,-1,28,0,0.0037935,-0.13716,0,-1,0,1
8,0,-1,28,0,0.0037935,-0.13716,0,-1,1,1
7,0,3,30,100,0.070987,-0.14221,0,9640,0,1
7,0,3,30,100,0.070987,-0.14221,0,9640,1,1
0,0,3,32,200,1.2878,-0.00013939,0,15626,0,1
0,0,3,32,200,1.2878,-0.00013939,0,15626,1,1
8,0,-1,34,0,0.0037935,-0.13337,0,-1,0,1
8,0,-1,34,0,0.0037935,-0.13337,0,-1,1,1
