"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,7.2164e-05,0,200,2,0.73465,47,43
3,7.2164e-05,1,200,3,0.73465,0,0
3,0.0015708,2,100,2,0.060031,21,13
3,0.0015708,3,100,1,0.060031,15,7
3,3.2633e-05,4,200,2,0.061617,49,45
3,3.2633e-05,5,200,1,0.061617,43,39
3,0.00027372,6,200,2,0.094498,45,37
3,0.00027372,7,200,1,0.094498,39,31
3,5.9061e-05,8,200,2,0.092114,33,29
3,5.9061e-05,9,200,1,0.092114,27,23
3,0.00040549,10,200,2,0.20085,17,17
3,0.00040549,11,200,1,0.20085,11,11
3,0.00015217,12,200,2,0.2761,9,5
3,0.00015217,13,200,1,0.2761,3,1
3,0.00023427,14,200,2,0.071637,41,41
3,0.00023427,15,200,1,0.071637,35,35
3,0.00039696,16,200,2,0.11588,37,33
3,0.00039696,17,200,1,0.11588,31,27
3,0.0011416,18,200,2,0.15045,29,25
3,0.0011416,19,200,1,0.15045,23,19
3,0.00041525,20,200,2,0.15625,25,21
3,0.00041525,21,200,1,0.15625,19,15
3,0.0001351,22,200,2,0.30181,5,9
3,0.0001351,23,200,1,0.30181,1,3
