"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.1098e-05,0,200,2,0.74539,47,43
3,1.1098e-05,1,200,3,0.74539,0,0
3,5.0186e-06,2,200,2,0.063092,49,45
3,5.0186e-06,3,200,1,0.063092,43,39
3,4.2095e-05,4,200,2,0.089967,45,41
3,4.2095e-05,5,200,1,0.089967,39,35
3,9.0828e-06,6,200,2,0.098138,33,29
3,9.0828e-06,7,200,1,0.098138,27,23
3,6.236e-05,8,200,2,0.22442,17,17
3,6.236e-05,9,200,1,0.22442,11,11
3,2.3401e-05,10,200,2,0.26852,9,13
3,2.3401e-05,11,200,1,0.26852,3,7
3,3.6027e-05,12,200,2,0.083247,37,33
3,3.6027e-05,13,200,1,0.083247,31,27
3,6.1047e-05,14,200,2,0.093232,41,37
3,6.1047e-05,15,200,1,0.093232,35,31
3,0.00017556,16,200,2,0.13403,29,25
3,0.00017556,17,200,1,0.13403,23,19
3,6.3859e-05,18,200,2,0.16766,25,21
3,6.3859e-05,19,200,1,0.16766,19,15
3,2.0777e-05,20,200,2,0.29114,5,5
3,2.0777e-05,21,200,1,0.29114,1,1
3,0.00017229,22,100,2,0.06228,13,9
3,0.00017229,23,100,1,0.06228,7,3
