"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,0.00010665,0,200,2,0.7419,47,43
3,0.00010665,1,200,3,0.7419,0,0
3,4.8228e-05,2,200,2,0.062611,49,45
3,4.8228e-05,3,200,1,0.062611,43,39
3,0.00040454,4,200,2,0.091447,45,41
3,0.00040454,5,200,1,0.091447,39,35
3,8.7286e-05,6,200,2,0.096173,33,29
3,8.7286e-05,7,200,1,0.096173,27,23
3,0.00059928,8,200,2,0.21673,17,17
3,0.00059928,9,200,1,0.21673,11,11
3,0.00022489,10,200,2,0.271,9,13
3,0.00022489,11,200,1,0.271,3,7
3,0.00034622,12,200,2,0.079459,41,33
3,0.00034622,13,200,1,0.079459,35,27
3,0.00058666,14,200,2,0.10063,37,37
3,0.00058666,15,200,1,0.10063,31,31
3,0.0016871,16,200,2,0.13939,29,25
3,0.0016871,17,200,1,0.13939,23,19
3,0.00061369,18,200,2,0.16394,25,21
3,0.00061369,19,200,1,0.16394,19,15
3,0.00019967,20,200,2,0.29462,5,5
3,0.00019967,21,200,1,0.29462,1,1
3,0.0016557,22,100,2,0.04766,13,9
3,0.0016557,23,100,1,0.04766,7,3
