"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.989e-06,0,200,2,0.74556,47,43
3,8.989e-06,1,200,3,0.74556,0,0
3,4.065e-06,2,200,2,0.063115,49,45
3,4.065e-06,3,200,1,0.063115,43,39
3,3.4097e-05,4,200,2,0.089896,45,41
3,3.4097e-05,5,200,1,0.089896,39,35
3,7.3571e-06,6,200,2,0.098232,33,29
3,7.3571e-06,7,200,1,0.098232,27,23
3,5.0511e-05,8,200,2,0.22479,17,17
3,5.0511e-05,9,200,1,0.22479,11,11
3,1.8955e-05,10,200,2,0.2684,9,13
3,1.8955e-05,11,200,1,0.2684,3,7
3,2.9182e-05,12,200,2,0.083429,37,33
3,2.9182e-05,13,200,1,0.083429,31,27
3,4.9448e-05,14,200,2,0.092877,41,37
3,4.9448e-05,15,200,1,0.092877,35,31
3,0.0001422,16,200,2,0.13377,29,25
3,0.0001422,17,200,1,0.13377,23,19
3,5.1726e-05,18,200,2,0.16784,25,21
3,5.1726e-05,19,200,1,0.16784,19,15
3,1.6829e-05,20,200,2,0.29097,5,5
3,1.6829e-05,21,200,1,0.29097,1,1
3,0.00013955,22,100,2,0.062983,13,9
3,0.00013955,23,100,1,0.062983,7,3
