"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,3,0,200,0.73207,0.73207,0,36981,0,1
1,0,1,2,200,0.2779,0.32107,0,37116,0,1
1,0,1,2,200,0.2779,0.32107,0,37116,1,1
2,0,1,4,200,0.30435,0.31932,0,25277,0,1
2,0,1,4,200,0.30435,0.31932,0,25277,1,1
1,0,0,6,200,0.2779,0.043169,0,37421,0,1
1,0,0,6,200,0.2779,0.043169,0,37421,1,1
3,0,1,8,100,0.0067946,0.27873,0,25277,0,1
3,0,1,8,100,0.0067946,0.27873,0,25277,1,1
2,0,0,10,200,0.30435,0.014975,0,36101,0,1
2,0,0,10,200,0.30435,0.014975,0,36101,1,1
4,0,1,12,100,0.072409,0.24568,0,35656,0,1
4,0,1,12,100,0.072409,0.24568,0,35656,1,1
3,0,0,14,100,0.0067946,0.27194,0,25274,0,1
3,0,0,14,100,0.0067946,0.27194,0,25274,1,1
5,0,1,16,200,0.19522,0.22658,0,28594,0,1
5,0,1,16,200,0.19522,0.22658,0,28594,1,1
4,0,0,18,100,0.072409,0.17327,0,27345,0,1
4,0,0,18,100,0.072409,0.17327,0,27345,1,1
6,0,1,20,200,0.15352,0.20655,0,25553,0,1
6,0,1,20,200,0.15352,0.20655,0,25553,1,1
5,0,0,22,200,0.19522,0.031364,0,28290,0,1
5,0,0,22,200,0.19522,0.031364,0,28290,1,1
7,0,1,24,200,0.15437,0.19657,0,23464,0,1
7,0,1,24,200,0.15437,0.19657,0,23464,1,1
6,0,0,26,200,0.15352,0.053025,0,24060,0,1
6,0,0,26,200,0.15352,0.053025,0,24060,1,1
8,0,1,28,200,0.090674,0.15141,0,17935,0,1
8,0,1,28,200,0.090674,0.15141,0,17935,1,1
7,0,0,30,200,0.15437,0.042204,0,25274,0,1
7,0,0,30,200,0.15437,0.042204,0,25274,1,1
9,0,1,32,200,0.12129,0.1382,0,29613,0,1
9,0,1,32,200,0.12129,0.1382,0,29613,1,1
8,0,0,34,200,0.090674,0.060741,0,21845,0,1
8,0,0,34,200,0.090674,0.060741,0,21845,1,1
10,0,1,36,200,0.095577,0.1159,0,27645,0,1
10,0,1,36,200,0.095577,0.1159,0,27645,1,1
9,0,0,38,200,0.12129,0.016915,0,29765,0,1
9,0,0,38,200,0.12129,0.016915,0,29765,1,1
11,0,1,40,200,0.068863,0.1127,0,23002,0,1
11,0,1,40,200,0.068863,0.1127,0,23002,1,1
10,0,0,42,200,0.095577,0.020327,0,18382,0,1
10,0,0,42,200,0.095577,0.020327,0,18382,1,1
12,0,1,44,200,0.061264,0.088637,0,21694,0,1
12,0,1,44,200,0.061264,0.088637,0,21694,1,1
11,0,0,46,200,0.068863,0.043837,0,23765,0,1
11,0,0,46,200,0.068863,0.043837,0,23765,1,1
0,0,0,48,200,0.73207,0,0,6672,0,1
0,0,0,48,200,0.73207,0,0,6672,1,1
12,0,0,50,200,0.061264,0.027373,0,26003,0,1
12,0,0,50,200,0.061264,0.027373,0,26003,1,1
