"BranchNodeID","ClusterID","CriticalType","NodeId","PercentMatchNode","Persistence","Scalar","TreeID","VertexId","isDummyNode","isImportantPair"
0,0,0,0,200,1.3873,-1.2628,0,11115,0,1
1,0,2,2,200,0.85596,-0.85635,0,10671,0,1
1,0,2,2,200,0.85596,-0.85635,0,10671,1,1
2,0,2,4,200,0.11952,-0.29005,0,9427,0,1
2,0,2,4,200,0.11952,-0.29005,0,9427,1,1
3,0,2,6,200,0.12477,-0.00038948,0,8268,0,1
3,0,2,6,200,0.12477,-0.00038948,0,8268,1,1
4,0,2,8,200,0.054208,-0.25982,0,9628,0,1
4,0,2,8,200,0.054208,-0.25982,0,9628,1,1
2,0,3,10,200,0.11952,-0.17053,0,8986,0,1
2,0,3,10,200,0.11952,-0.17053,0,8986,1,1
0,0,3,12,200,1.3873,0.12442,0,1147,0,1
0,0,3,12,200,1.3873,0.12442,0,1147,1,1
3,0,3,14,200,0.12477,0.12438,0,16623,0,1
3,0,3,14,200,0.12477,0.12438,0,16623,1,1
5,0,2,16,200,0.0517,-0.25855,0,8143,0,1
5,0,2,16,200,0.0517,-0.25855,0,8143,1,1
4,0,3,18,200,0.054208,-0.20562,0,8148,0,1
4,0,3,18,200,0.054208,-0.20562,0,8148,1,1
1,0,3,20,200,0.85596,-0.00038948,0,8795,0,1
1,0,3,20,200,0.85596,-0.00038948,0,8795,1,1
5,0,3,22,200,0.0517,-0.20685,0,9632,0,1
5,0,3,22,200,0.0517,-0.20685,0,9632,1,1
