"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.8906e-08,0,200,2,1.5024,7,7
3,6.8906e-08,1,200,3,1.5024,0,0
3,0.00023929,2,200,2,0.62979,5,5
3,0.00023929,3,200,1,0.62979,1,1
3,0.0041739,4,100,2,0.07144,9,9
3,0.0041739,5,100,1,0.07144,3,3
