"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,8.5371e-05,0,200,2,1.3884,11,11
3,8.5371e-05,1,200,3,1.3884,0,0
3,3.3916e-05,2,200,2,0.12577,13,13
3,3.3916e-05,3,200,1,0.12577,5,5
3,3.4502e-05,4,200,2,0.85566,19,19
3,3.4502e-05,5,200,1,0.85566,1,1
3,0.0013029,6,200,2,0.11922,9,9
3,0.0013029,7,200,1,0.11922,3,3
3,0.00026988,8,200,2,0.04981,21,21
3,0.00026988,9,200,1,0.04981,15,15
3,0.00017333,10,200,2,0.052859,17,17
3,0.00017333,11,200,1,0.052859,7,7
