"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.6222e-06,0,200,2,1.384,11,11
3,2.6222e-06,1,200,3,1.384,0,0
3,1.0417e-06,2,200,2,0.12202,13,13
3,1.0417e-06,3,200,1,0.12202,5,5
3,1.0596e-06,4,200,2,0.85674,19,19
3,1.0596e-06,5,200,1,0.85674,1,1
3,4.0017e-05,6,200,2,0.12036,9,9
3,4.0017e-05,7,200,1,0.12036,3,3
3,8.2895e-06,8,200,2,0.05705,21,21
3,8.2895e-06,9,200,1,0.05705,15,15
3,5.3239e-06,10,200,2,0.058026,17,17
3,5.3239e-06,11,200,1,0.058026,7,7
