"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,3.3762e-05,0,200,2,1.3907,11,11
3,3.3762e-05,1,200,3,1.3907,0,0
3,1.3413e-05,2,200,2,0.12773,13,13
3,1.3413e-05,3,200,1,0.12773,5,5
3,1.3645e-05,4,200,2,0.8551,19,19
3,1.3645e-05,5,200,1,0.8551,1,1
3,0.00051524,6,200,2,0.11863,9,9
3,0.00051524,7,200,1,0.11863,3,3
3,0.00010673,8,200,2,0.046002,21,21
3,0.00010673,9,200,1,0.046002,15,15
3,6.8546e-05,10,200,2,0.050142,17,17
3,6.8546e-05,11,200,1,0.050142,7,7
