"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,2.0415e-06,0,200,2,1.3839,11,11
3,2.0415e-06,1,200,3,1.3839,0,0
3,8.1114e-07,2,200,2,0.12193,13,13
3,8.1114e-07,3,200,1,0.12193,5,5
3,8.2513e-07,4,200,2,0.85676,19,19
3,8.2513e-07,5,200,1,0.85676,1,1
3,3.1155e-05,6,200,2,0.12039,9,9
3,3.1155e-05,7,200,1,0.12039,3,3
3,6.4538e-06,8,200,2,0.057231,21,21
3,6.4538e-06,9,200,1,0.057231,15,15
3,4.1449e-06,10,200,2,0.058155,17,17
3,4.1449e-06,11,200,1,0.058155,7,7
