"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,6.6145e-06,0,200,2,1.3926,11,11
3,6.6145e-06,1,200,3,1.3926,0,0
3,2.6277e-06,2,200,2,0.12932,13,13
3,2.6277e-06,3,200,1,0.12932,5,5
3,2.673e-06,4,200,2,0.85464,19,19
3,2.673e-06,5,200,1,0.85464,1,1
3,0.00010094,6,200,2,0.11814,9,9
3,0.00010094,7,200,1,0.11814,3,3
3,2.0909e-05,8,200,2,0.042925,21,21
3,2.0909e-05,9,200,1,0.042925,15,15
3,1.3429e-05,10,200,2,0.047946,17,17
3,1.3429e-05,11,200,1,0.047946,7,7
