"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.3915e-06,0,200,2,1.3928,11,11
3,4.3915e-06,1,200,3,1.3928,0,0
3,1.7446e-06,2,200,2,0.12955,13,13
3,1.7446e-06,3,200,1,0.12955,5,5
3,1.7747e-06,4,200,2,0.85458,19,19
3,1.7747e-06,5,200,1,0.85458,1,1
3,6.702e-05,6,200,2,0.11807,9,9
3,6.702e-05,7,200,1,0.11807,3,3
3,1.3882e-05,8,200,2,0.042473,21,21
3,1.3882e-05,9,200,1,0.042473,15,15
3,8.9162e-06,10,200,2,0.047623,17,17
3,8.9162e-06,11,200,1,0.047623,7,7
