"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.5252e-05,0,200,2,1.3853,11,11
3,1.5252e-05,1,200,3,1.3853,0,0
3,6.0596e-06,2,200,2,0.12314,13,13
3,6.0596e-06,3,200,1,0.12314,5,5
3,6.1642e-06,4,200,2,0.85642,19,19
3,6.1642e-06,5,200,1,0.85642,1,1
3,0.00023276,6,200,2,0.12002,9,9
3,0.00023276,7,200,1,0.12002,3,3
3,4.8216e-05,8,200,2,0.054874,21,21
3,4.8216e-05,9,200,1,0.054874,15,15
3,3.0966e-05,10,200,2,0.056473,17,17
3,3.0966e-05,11,200,1,0.056473,7,7
