"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,5.2262e-06,0,200,2,1.3927,11,11
3,5.2262e-06,1,200,3,1.3927,0,0
3,2.0762e-06,2,200,2,0.12946,13,13
3,2.0762e-06,3,200,1,0.12946,5,5
3,2.112e-06,4,200,2,0.8546,19,19
3,2.112e-06,5,200,1,0.8546,1,1
3,7.9758e-05,6,200,2,0.1181,9,9
3,7.9758e-05,7,200,1,0.1181,3,3
3,1.6521e-05,8,200,2,0.042654,21,21
3,1.6521e-05,9,200,1,0.042654,15,15
3,1.0611e-05,10,200,2,0.047752,17,17
3,1.0611e-05,11,200,1,0.047752,7,7
