"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,9.0734e-07,0,200,2,1.3837,11,11
3,9.0734e-07,1,200,3,1.3837,0,0
3,3.6048e-07,2,200,2,0.1217,13,13
3,3.6048e-07,3,200,1,0.1217,5,5
3,3.667e-07,4,200,2,0.85683,19,19
3,3.667e-07,5,200,1,0.85683,1,1
3,1.3846e-05,6,200,2,0.12046,9,9
3,1.3846e-05,7,200,1,0.12046,3,3
3,2.8684e-06,8,200,2,0.057685,21,21
3,2.8684e-06,9,200,1,0.057685,15,15
3,1.8423e-06,10,200,2,0.058479,17,17
3,1.8423e-06,11,200,1,0.058479,7,7
