"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,9.0755e-09,0,200,2,1.394,11,11
3,9.0755e-09,1,200,3,1.394,0,0
3,3.6027e-09,2,200,2,0.13054,13,13
3,3.6027e-09,3,200,1,0.13054,5,5
3,3.6645e-09,4,200,2,0.85429,19,19
3,3.6645e-09,5,200,1,0.85429,1,1
3,1.3848e-07,6,200,2,0.11777,9,9
3,1.3848e-07,7,200,1,0.11777,3,3
3,2.8656e-08,8,200,2,0.040576,21,21
3,2.8656e-08,9,200,1,0.040576,15,15
3,1.8424e-08,10,200,2,0.046269,17,17
3,1.8424e-08,11,200,1,0.046269,7,7
