"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,1.9199e-05,0,200,2,1.3856,11,11
3,1.9199e-05,1,200,3,1.3856,0,0
3,7.6275e-06,2,200,2,0.12338,13,13
3,7.6275e-06,3,200,1,0.12338,5,5
3,7.7591e-06,4,200,2,0.85635,19,19
3,7.7591e-06,5,200,1,0.85635,1,1
3,0.000293,6,200,2,0.11995,9,9
3,0.000293,7,200,1,0.11995,3,3
3,6.0693e-05,8,200,2,0.054421,21,21
3,6.0693e-05,9,200,1,0.054421,15,15
3,3.898e-05,10,200,2,0.05615,17,17
3,3.898e-05,11,200,1,0.05615,7,7
