"Cell Type","Cost","MatchingID","MatchingPercentMatch","MatchingType","MeanMatchedPersistence","tree1NodeId","tree2NodeId"
3,4.9686e-05,0,200,2,1.39,11,11
3,4.9686e-05,1,200,3,1.39,0,0
3,1.9739e-05,2,200,2,0.12712,13,13
3,1.9739e-05,3,200,1,0.12712,5,5
3,2.0079e-05,4,200,2,0.85528,19,19
3,2.0079e-05,5,200,1,0.85528,1,1
3,0.00075825,6,200,2,0.11881,9,9
3,0.00075825,7,200,1,0.11881,3,3
3,0.00015706,8,200,2,0.04718,21,21
3,0.00015706,9,200,1,0.04718,15,15
3,0.00010088,10,200,2,0.050982,17,17
3,0.00010088,11,200,1,0.050982,7,7
